partnerCode,year,hs_code,value,ctry_total_value,ctry_hs_share,cmdCode_clean,hs_desc,cluster_name
566,2020,3006,158.6,1950988.991,8.12921040208986e-05,3006,Pharmaceutical goods,Postal-friendly core goods
566,2020,3304,1819.709,1950988.991,0.0009327110549543845,3304,"Beauty, make-up and skin-care preparations",Postal-friendly core goods
566,2020,3305,16.0,1950988.991,8.200968879788005e-06,3305,Hair preparations,Postal-friendly core goods
566,2020,3306,33524.0,1950988.991,0.017183080045375818,3306,Oral or dental hygiene preparations,High-value expansion goods
566,2020,3307,16993.54,1950988.991,0.008710218293589542,3307,"Shaving, deodorant, bath and perfumery preparations",Postal-friendly core goods
566,2020,3923,19420.738,1950988.991,0.009954304247532271,3923,Plastic packing and conveyance articles,Postal-friendly core goods
566,2020,3924,15952.0,1950988.991,0.008176365973148641,3924,"Plastic tableware, kitchenware and household articles",High-value expansion goods
566,2020,3926,96529.244,1950988.991,0.04947708287709144,3926,Other articles of plastics,Postal-friendly core goods
566,2020,4901,33276.038,1950988.991,0.017055984505040193,4901,"Printed books, brochures and similar printed matter",Postal-friendly core goods
566,2020,4911,1060.554,1950988.991,0.0005435981468334181,4911,Other printed matter,High-value expansion goods
566,2020,6103,15.0,1950988.991,7.688408324801254e-06,6103,"Men's or boys' suits and ensembles, knitted or crocheted",Apparel growth / volatile
566,2020,6105,129.0,1950988.991,6.61203115932908e-05,6105,"Men's or boys' shirts, knitted or crocheted",Apparel growth / volatile
566,2020,6107,90.95,1950988.991,4.661738247604495e-05,6107,"Men's or boys' underpants, nightshirts and similar articles",Low-growth / niche goods
566,2020,6109,45344.22,1950988.991,0.023241658568641306,6109,"T-shirts, singlets and other vests, knitted or crocheted",High-value expansion goods
566,2020,6110,7.0,1950988.991,3.587923884907252e-06,6110,"Jerseys, pullovers, cardigans and similar articles",High-value expansion goods
566,2020,6114,20.0,1950988.991,1.0251211099735007e-05,6114,"Other garments, knitted or crocheted",Apparel growth / volatile
566,2020,6201,6.0,1950988.991,3.075363329920502e-06,6201,Men's or boys' overcoats and similar coats,Apparel growth / volatile
566,2020,6203,7.0,1950988.991,3.587923884907252e-06,6203,"Men's or boys' suits, ensembles and trousers",Apparel growth / volatile
566,2020,6204,192002.0,1950988.991,0.09841265167856604,6204,"Women's or girls' suits, ensembles, dresses and skirts",High-value expansion goods
566,2020,6205,359001.0,1950988.991,0.18400975180079834,6205,Men's or boys' shirts,Low-growth / niche goods
566,2020,6206,3.3,1950988.991,1.691449831456276e-06,6206,Women's or girls' blouses and shirts,Low-growth / niche goods
566,2020,6210,815.3,1950988.991,0.0004178906204806975,6210,Garments made up of felt or nonwovens,Apparel growth / volatile
566,2020,6211,81.25,1950988.991,4.1645545092673464e-05,6211,"Track suits, ski suits, swimwear and other garments",High-value expansion goods
566,2020,6212,500.0,1950988.991,0.0002562802774933752,6212,"Brassieres, girdles, corsets and similar articles",Apparel growth / volatile
566,2020,6214,92.0,1950988.991,4.715557105878103e-05,6214,"Shawls, scarves, mufflers and similar articles",Apparel growth / volatile
566,2020,6216,17.0,1950988.991,8.713529434774756e-06,6216,"Gloves, mittens and mitts",Apparel growth / volatile
566,2020,6217,1.0,1950988.991,5.125605549867503e-07,6217,Other made up clothing accessories,High-value expansion goods
566,2020,8517,2722.098,1950988.991,0.0013952400616083231,8517,Telephone sets and communication apparatus,High-value expansion goods
566,2020,8523,916.09,1950988.991,0.00046955159881781214,8523,Storage media and recording media,High-value expansion goods
566,2020,8525,3955.6,1950988.991,0.0020274845313055893,8525,Transmission apparatus for radio or television,High-value expansion goods
566,2020,8526,500.0,1950988.991,0.0002562802774933752,8526,Radar and radio navigational apparatus,High-value expansion goods
566,2020,8528,35734.4,1950988.991,0.01831604389611853,8528,"Monitors, projectors and television receivers",High-value expansion goods
566,2020,8536,5839.425,1950988.991,0.0029930589188035045,8536,Electrical switching or circuit protection apparatus,Postal-friendly core goods
566,2020,8543,4700.692,1950988.991,0.0024093893003417776,8543,Electrical machines and apparatus with individual functions,High-value expansion goods
566,2020,8544,31317.096,1950988.991,0.016051908106333338,8544,"Insulated wire, cable and conductors",High-value expansion goods
566,2021,1901,551.57,1639033.719,0.0003365214477323392,1901,Malt extract and food preparations of flour/starch/milk,Postal-friendly core goods
566,2021,1902,19874.23,1639033.719,0.01212557726519841,1902,"Pasta, whether or not cooked or stuffed",Postal-friendly core goods
566,2021,1904,2932.97,1639033.719,0.00178945067816509,1904,Prepared foods obtained by swelling or roasting cereals,Postal-friendly core goods
566,2021,1905,7823.5,1639033.719,0.004773239201432194,1905,"Bread, pastry, cakes, biscuits and other bakers' wares",Postal-friendly core goods
566,2021,2101,1867.23,1639033.719,0.0011392261052074182,2101,"Coffee, tea or mate extracts and concentrates",High-value expansion goods
566,2021,2103,784180.35,1639033.719,0.47844064518601886,2103,"Sauces, mixed condiments and seasonings",Postal-friendly core goods
566,2021,2104,267.76,1639033.719,0.00016336454637636406,2104,"Soups, broths and preparations therefor",High-value expansion goods
566,2021,2106,84177.38,1639033.719,0.051357930605209226,2106,Food preparations not elsewhere specified,High-value expansion goods
566,2021,3004,77619.61,1639033.719,0.047356932990589684,3004,Medicaments in measured doses or retail sale,High-value expansion goods
566,2021,3005,24143.56,1639033.719,0.01473036199324219,3005,"Wadding, gauze, bandages and similar medical articles",Postal-friendly core goods
566,2021,3006,21110.455,1639033.719,0.012879817391969105,3006,Pharmaceutical goods,Postal-friendly core goods
566,2021,3304,10134.396,1639033.719,0.006183152843361363,3304,"Beauty, make-up and skin-care preparations",Postal-friendly core goods
566,2021,3305,4.5,1639033.719,2.745520087741404e-06,3305,Hair preparations,Postal-friendly core goods
566,2021,3307,11028.5,1639033.719,0.006728659619479127,3307,"Shaving, deodorant, bath and perfumery preparations",Postal-friendly core goods
566,2021,3923,13240.0,1639033.719,0.008077930213710265,3923,Plastic packing and conveyance articles,Postal-friendly core goods
566,2021,3924,601.0,1639033.719,0.00036667946060724084,3924,"Plastic tableware, kitchenware and household articles",High-value expansion goods
566,2021,3926,50749.505,1639033.719,0.03096306342676285,3926,Other articles of plastics,Postal-friendly core goods
566,2021,4901,20105.22,1639033.719,0.012266507861880053,4901,"Printed books, brochures and similar printed matter",Postal-friendly core goods
566,2021,4909,0.973,1639033.719,5.936424545271969e-07,4909,Printed postcards and greeting cards,High-value expansion goods
566,2021,4911,1033.591,1639033.719,0.0006306099673352723,4911,Other printed matter,High-value expansion goods
566,2021,6101,0.3,1639033.719,1.830346725160936e-07,6101,"Men's or boys' overcoats, knitted or crocheted",Apparel growth / volatile
566,2021,6103,20.1,1639033.719,1.2263323058578272e-05,6103,"Men's or boys' suits and ensembles, knitted or crocheted",Apparel growth / volatile
566,2021,6104,1.2,1639033.719,7.321386900643744e-07,6104,"Women's or girls' suits and ensembles, knitted or crocheted",High-value expansion goods
566,2021,6105,454.8,1639033.719,0.0002774805635343979,6105,"Men's or boys' shirts, knitted or crocheted",Apparel growth / volatile
566,2021,6107,1551.1,1639033.719,0.0009463502684657093,6107,"Men's or boys' underpants, nightshirts and similar articles",Low-growth / niche goods
566,2021,6108,480.19,1639033.719,0.00029297139798500996,6108,"Women's or girls' slips, panties, nightdresses and similar articles",Apparel growth / volatile
566,2021,6109,53607.33,1639033.719,0.032706666970040536,6109,"T-shirts, singlets and other vests, knitted or crocheted",High-value expansion goods
566,2021,6110,409.8,1639033.719,0.0002500253626569839,6110,"Jerseys, pullovers, cardigans and similar articles",High-value expansion goods
566,2021,6114,1850.0,1639033.719,0.001128713813849244,6114,"Other garments, knitted or crocheted",Apparel growth / volatile
566,2021,6116,60873.07,1639033.719,0.03713960810833081,6116,"Gloves, mittens and mitts, knitted or crocheted",Low-growth / niche goods
566,2021,6201,0.1,1639033.719,6.101155750536454e-08,6201,Men's or boys' overcoats and similar coats,Apparel growth / volatile
566,2021,6202,19.2,1639033.719,1.171421904102999e-05,6202,Women's or girls' overcoats and similar coats,Apparel growth / volatile
566,2021,6203,20.2,1639033.719,1.2324334616083635e-05,6203,"Men's or boys' suits, ensembles and trousers",Apparel growth / volatile
566,2021,6204,145501.2,1639033.719,0.08877254830899547,6204,"Women's or girls' suits, ensembles, dresses and skirts",High-value expansion goods
566,2021,6205,10.8,1639033.719,6.58924821057937e-06,6205,Men's or boys' shirts,Low-growth / niche goods
566,2021,6206,0.4,1639033.719,2.4404623002145815e-07,6206,Women's or girls' blouses and shirts,Low-growth / niche goods
566,2021,6210,2616.0,1639033.719,0.0015960623443403363,6210,Garments made up of felt or nonwovens,Apparel growth / volatile
566,2021,6211,3.0,1639033.719,1.8303467251609361e-06,6211,"Track suits, ski suits, swimwear and other garments",High-value expansion goods
566,2021,6214,3583.4,1639033.719,0.0021862881516472327,6214,"Shawls, scarves, mufflers and similar articles",Apparel growth / volatile
566,2021,8517,4253.146,1639033.719,0.002594910617577111,8517,Telephone sets and communication apparatus,High-value expansion goods
566,2021,8523,230.898,1639033.719,0.0001408744660487366,8523,Storage media and recording media,High-value expansion goods
566,2021,8525,1090.6,1639033.719,0.0006653920461535056,8525,Transmission apparatus for radio or television,High-value expansion goods
566,2021,8526,141.5,1639033.719,8.633135387009082e-05,8526,Radar and radio navigational apparatus,High-value expansion goods
566,2021,8527,5452.0,1639033.719,0.0033263501151924745,8527,Radio-broadcast receivers,Low-growth / niche goods
566,2021,8528,180199.58,1639033.719,0.10994257037612536,8528,"Monitors, projectors and television receivers",High-value expansion goods
566,2021,8536,26238.384,1639033.719,0.016008446742638367,8536,Electrical switching or circuit protection apparatus,Postal-friendly core goods
566,2021,8543,4508.393,1639033.719,0.0027506407877628293,8543,Electrical machines and apparatus with individual functions,High-value expansion goods
566,2021,8544,14470.728,1639033.719,0.008828816535164886,8544,"Insulated wire, cable and conductors",High-value expansion goods
566,2022,1901,499.0,2441184.599,0.00020440895793149316,1901,Malt extract and food preparations of flour/starch/milk,Postal-friendly core goods
566,2022,1902,14334.39,2441184.599,0.00587189924345414,1902,"Pasta, whether or not cooked or stuffed",Postal-friendly core goods
566,2022,1905,16599.28,2441184.599,0.006799682419264681,1905,"Bread, pastry, cakes, biscuits and other bakers' wares",Postal-friendly core goods
566,2022,2101,4979.05,2441184.599,0.0020396040520817655,2101,"Coffee, tea or mate extracts and concentrates",High-value expansion goods
566,2022,2103,974554.84,2441184.599,0.39921390639577764,2103,"Sauces, mixed condiments and seasonings",Postal-friendly core goods
566,2022,2106,95360.69,2441184.599,0.03906328511127888,2106,Food preparations not elsewhere specified,High-value expansion goods
566,2022,3004,63897.028,2441184.599,0.026174599014828537,3004,Medicaments in measured doses or retail sale,High-value expansion goods
566,2022,3005,20646.02,2441184.599,0.008457377622510554,3005,"Wadding, gauze, bandages and similar medical articles",Postal-friendly core goods
566,2022,3006,26111.0,2441184.599,0.01069603667444733,3006,Pharmaceutical goods,Postal-friendly core goods
566,2022,3304,77133.795,2441184.599,0.031596871056616065,3304,"Beauty, make-up and skin-care preparations",Postal-friendly core goods
566,2022,3305,2186.33,2441184.599,0.0008956020781450129,3305,Hair preparations,Postal-friendly core goods
566,2022,3306,7597.0,2441184.599,0.0031120137342796664,3306,Oral or dental hygiene preparations,High-value expansion goods
566,2022,3307,10051.9,2441184.599,0.0041176320726083685,3307,"Shaving, deodorant, bath and perfumery preparations",Postal-friendly core goods
566,2022,3923,23077.13,2441184.599,0.009453250692083364,3923,Plastic packing and conveyance articles,Postal-friendly core goods
566,2022,3924,28813.83,2441184.599,0.011803216361353099,3924,"Plastic tableware, kitchenware and household articles",High-value expansion goods
566,2022,3926,53836.476,2441184.599,0.022053422761250184,3926,Other articles of plastics,Postal-friendly core goods
566,2022,4901,10855.266,2441184.599,0.004446720663585507,4901,"Printed books, brochures and similar printed matter",Postal-friendly core goods
566,2022,4909,1.26,2441184.599,5.161428597067763e-07,4909,Printed postcards and greeting cards,High-value expansion goods
566,2022,4911,5689.917,2441184.599,0.002330801612598573,4911,Other printed matter,High-value expansion goods
566,2022,6101,0.2,2441184.599,8.192743804869466e-08,6101,"Men's or boys' overcoats, knitted or crocheted",Apparel growth / volatile
566,2022,6103,18.2,2441184.599,7.455396862431213e-06,6103,"Men's or boys' suits and ensembles, knitted or crocheted",Apparel growth / volatile
